timestamp,file,line,resp,mse,anomaly_type,suggested_fix
15:22:00,nab_data.py,587,44.812,5434.794722807168,ANOMALY,Investigate (no clear reason).,2014-02-16 15:22:00 file=nab_data.py:587 resp=44.812 msg='AUTO'
15:27:00,nab_data.py,588,41.58,5369.689039849301,ANOMALY,Investigate (no clear reason).,2014-02-16 15:27:00 file=nab_data.py:588 resp=41.58 msg='AUTO'
15:32:00,nab_data.py,589,50.094,5404.180335188413,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 15:32:00 file=nab_data.py:589 resp=50.094 msg='AUTO'
15:37:00,nab_data.py,590,46.056,5424.533604810134,ANOMALY,Investigate (no clear reason).,2014-02-16 15:37:00 file=nab_data.py:590 resp=46.056 msg='AUTO'
15:42:00,nab_data.py,591,43.452,5394.358005523283,ANOMALY,Investigate (no clear reason).,2014-02-16 15:42:00 file=nab_data.py:591 resp=43.452 msg='AUTO'
15:47:00,nab_data.py,592,48.474,5413.11767337113,ANOMALY,Investigate (no clear reason).,2014-02-16 15:47:00 file=nab_data.py:592 resp=48.474 msg='AUTO'
15:52:00,nab_data.py,593,40.634,5383.619714268887,ANOMALY,Investigate (no clear reason).,2014-02-16 15:52:00 file=nab_data.py:593 resp=40.634 msg='AUTO'
15:57:00,nab_data.py,594,53.334,5422.699527369936,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 15:57:00 file=nab_data.py:594 resp=53.334 msg='AUTO'
16:02:00,nab_data.py,595,46.032,5457.395088761407,ANOMALY,Investigate (no clear reason).,2014-02-16 16:02:00 file=nab_data.py:595 resp=46.032 msg='AUTO'
16:07:00,nab_data.py,596,43.334,5391.991021163927,ANOMALY,Investigate (no clear reason).,2014-02-16 16:07:00 file=nab_data.py:596 resp=43.334 msg='AUTO'
16:12:00,nab_data.py,597,49.448,5414.720782470253,ANOMALY,Investigate (no clear reason).,2014-02-16 16:12:00 file=nab_data.py:597 resp=49.448 msg='AUTO'
16:17:00,nab_data.py,598,46.69,5426.668624341844,ANOMALY,Investigate (no clear reason).,2014-02-16 16:17:00 file=nab_data.py:598 resp=46.69 msg='AUTO'
16:22:00,nab_data.py,599,44.39,5399.771612084151,ANOMALY,Investigate (no clear reason).,2014-02-16 16:22:00 file=nab_data.py:599 resp=44.39 msg='AUTO'
16:27:00,nab_data.py,600,45.292,5429.676010946377,ANOMALY,Investigate (no clear reason).,2014-02-16 16:27:00 file=nab_data.py:600 resp=45.292 msg='AUTO'
16:32:00,nab_data.py,601,40.282,5372.299372232799,ANOMALY,Investigate (no clear reason).,2014-02-16 16:32:00 file=nab_data.py:601 resp=40.282 msg='AUTO'
16:37:00,nab_data.py,602,50.75,5397.018385374633,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 16:37:00 file=nab_data.py:602 resp=50.75 msg='AUTO'
16:42:00,nab_data.py,603,48.122,5438.504061526877,ANOMALY,Investigate (no clear reason).,2014-02-16 16:42:00 file=nab_data.py:603 resp=48.122 msg='AUTO'
16:47:00,nab_data.py,604,41.362,5375.118244496444,ANOMALY,Investigate (no clear reason).,2014-02-16 16:47:00 file=nab_data.py:604 resp=41.362 msg='AUTO'
16:52:00,nab_data.py,605,50.988,5428.723889484928,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 16:52:00 file=nab_data.py:605 resp=50.988 msg='AUTO'
16:57:00,nab_data.py,606,46.31399999999999,5452.732728920076,ANOMALY,Investigate (no clear reason).,2014-02-16 16:57:00 file=nab_data.py:606 resp=46.31399999999999 msg='AUTO'
17:02:00,nab_data.py,607,43.192,5421.612809947413,ANOMALY,Investigate (no clear reason).,2014-02-16 17:02:00 file=nab_data.py:607 resp=43.192 msg='AUTO'
17:07:00,nab_data.py,608,50.798,5439.105029978777,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 17:07:00 file=nab_data.py:608 resp=50.798 msg='AUTO'
17:12:00,nab_data.py,609,45.858,5451.478122380767,ANOMALY,Investigate (no clear reason).,2014-02-16 17:12:00 file=nab_data.py:609 resp=45.858 msg='AUTO'
17:17:00,nab_data.py,610,44.95399999999999,5423.037357289275,ANOMALY,Investigate (no clear reason).,2014-02-16 17:17:00 file=nab_data.py:610 resp=44.95399999999999 msg='AUTO'
17:22:00,nab_data.py,611,46.408,5458.792313687619,ANOMALY,Investigate (no clear reason).,2014-02-16 17:22:00 file=nab_data.py:611 resp=46.408 msg='AUTO'
17:27:00,nab_data.py,612,40.234,5384.802668636004,ANOMALY,Investigate (no clear reason).,2014-02-16 17:27:00 file=nab_data.py:612 resp=40.234 msg='AUTO'
17:32:00,nab_data.py,613,52.51600000000001,5435.634537225765,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 17:32:00 file=nab_data.py:613 resp=52.51600000000001 msg='AUTO'
17:37:00,nab_data.py,614,44.342,5445.728847888254,ANOMALY,Investigate (no clear reason).,2014-02-16 17:37:00 file=nab_data.py:614 resp=44.342 msg='AUTO'
17:42:00,nab_data.py,615,42.958,5412.0232883669705,ANOMALY,Investigate (no clear reason).,2014-02-16 17:42:00 file=nab_data.py:615 resp=42.958 msg='AUTO'
17:47:00,nab_data.py,616,47.934,5423.497430094732,ANOMALY,Investigate (no clear reason).,2014-02-16 17:47:00 file=nab_data.py:616 resp=47.934 msg='AUTO'
17:52:00,nab_data.py,617,45.986,5429.333193982936,ANOMALY,Investigate (no clear reason).,2014-02-16 17:52:00 file=nab_data.py:617 resp=45.986 msg='AUTO'
17:57:00,nab_data.py,618,47.354,5420.29934234387,ANOMALY,Investigate (no clear reason).,2014-02-16 17:57:00 file=nab_data.py:618 resp=47.354 msg='AUTO'
18:02:00,nab_data.py,619,48.216,5468.169057627316,ANOMALY,Investigate (no clear reason).,2014-02-16 18:02:00 file=nab_data.py:619 resp=48.216 msg='AUTO'
18:07:00,nab_data.py,620,42.74,5389.483020540481,ANOMALY,Investigate (no clear reason).,2014-02-16 18:07:00 file=nab_data.py:620 resp=42.74 msg='AUTO'
18:12:00,nab_data.py,621,51.096,5421.919693208829,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 18:12:00 file=nab_data.py:621 resp=51.096 msg='AUTO'
18:17:00,nab_data.py,622,45.63399999999999,5427.994115740873,ANOMALY,Investigate (no clear reason).,2014-02-16 18:17:00 file=nab_data.py:622 resp=45.63399999999999 msg='AUTO'
18:22:00,nab_data.py,623,42.23,5389.648112593528,ANOMALY,Investigate (no clear reason).,2014-02-16 18:22:00 file=nab_data.py:623 resp=42.23 msg='AUTO'
18:27:00,nab_data.py,624,50.47,5413.567613709585,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 18:27:00 file=nab_data.py:624 resp=50.47 msg='AUTO'
18:32:00,nab_data.py,625,44.04,5416.019915966721,ANOMALY,Investigate (no clear reason).,2014-02-16 18:32:00 file=nab_data.py:625 resp=44.04 msg='AUTO'
18:37:00,nab_data.py,626,44.02,5399.101571544118,ANOMALY,Investigate (no clear reason).,2014-02-16 18:37:00 file=nab_data.py:626 resp=44.02 msg='AUTO'
18:42:00,nab_data.py,627,48.004,5445.808465940391,ANOMALY,Investigate (no clear reason).,2014-02-16 18:42:00 file=nab_data.py:627 resp=48.004 msg='AUTO'
18:47:00,nab_data.py,628,40.774,5376.796096131391,ANOMALY,Investigate (no clear reason).,2014-02-16 18:47:00 file=nab_data.py:628 resp=40.774 msg='AUTO'
18:52:00,nab_data.py,629,52.0,5418.306620975989,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 18:52:00 file=nab_data.py:629 resp=52.0 msg='AUTO'
18:57:00,nab_data.py,630,48.356,5455.6682474024765,ANOMALY,Investigate (no clear reason).,2014-02-16 18:57:00 file=nab_data.py:630 resp=48.356 msg='AUTO'
19:02:00,nab_data.py,631,41.01,5422.3824018368205,ANOMALY,Investigate (no clear reason).,2014-02-16 19:02:00 file=nab_data.py:631 resp=41.01 msg='AUTO'
19:07:00,nab_data.py,632,53.38,5468.678351296339,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 19:07:00 file=nab_data.py:632 resp=53.38 msg='AUTO'
19:12:00,nab_data.py,633,44.132,5476.971562658999,ANOMALY,Investigate (no clear reason).,2014-02-16 19:12:00 file=nab_data.py:633 resp=44.132 msg='AUTO'
19:17:00,nab_data.py,634,42.972,5431.757320815927,ANOMALY,Investigate (no clear reason).,2014-02-16 19:17:00 file=nab_data.py:634 resp=42.972 msg='AUTO'
19:22:00,nab_data.py,635,47.88800000000001,5473.974447947284,ANOMALY,Investigate (no clear reason).,2014-02-16 19:22:00 file=nab_data.py:635 resp=47.88800000000001 msg='AUTO'
19:27:00,nab_data.py,636,39.918,5408.051315671385,ANOMALY,Investigate (no clear reason).,2014-02-16 19:27:00 file=nab_data.py:636 resp=39.918 msg='AUTO'
19:32:00,nab_data.py,637,50.868,5445.748564436263,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 19:32:00 file=nab_data.py:637 resp=50.868 msg='AUTO'
19:37:00,nab_data.py,638,46.574,5474.2659107301515,ANOMALY,Investigate (no clear reason).,2014-02-16 19:37:00 file=nab_data.py:638 resp=46.574 msg='AUTO'
19:42:00,nab_data.py,639,41.46,5423.146831544269,ANOMALY,Investigate (no clear reason).,2014-02-16 19:42:00 file=nab_data.py:639 resp=41.46 msg='AUTO'
19:47:00,nab_data.py,640,51.808,5459.869041192109,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 19:47:00 file=nab_data.py:640 resp=51.808 msg='AUTO'
19:52:00,nab_data.py,641,44.24800000000001,5464.6890843901665,ANOMALY,Investigate (no clear reason).,2014-02-16 19:52:00 file=nab_data.py:641 resp=44.24800000000001 msg='AUTO'
19:57:00,nab_data.py,642,45.282,5445.069885773425,ANOMALY,Investigate (no clear reason).,2014-02-16 19:57:00 file=nab_data.py:642 resp=45.282 msg='AUTO'
20:02:00,nab_data.py,643,49.484,5496.614017203181,ANOMALY,Investigate (no clear reason).,2014-02-16 20:02:00 file=nab_data.py:643 resp=49.484 msg='AUTO'
20:07:00,nab_data.py,644,48.826,5465.330956304936,ANOMALY,Investigate (no clear reason).,2014-02-16 20:07:00 file=nab_data.py:644 resp=48.826 msg='AUTO'
20:12:00,nab_data.py,645,43.462,5450.699727624593,ANOMALY,Investigate (no clear reason).,2014-02-16 20:12:00 file=nab_data.py:645 resp=43.462 msg='AUTO'
20:17:00,nab_data.py,646,48.38,5480.6707690834855,ANOMALY,Investigate (no clear reason).,2014-02-16 20:17:00 file=nab_data.py:646 resp=48.38 msg='AUTO'
20:22:00,nab_data.py,647,45.822,5457.874061655967,ANOMALY,Investigate (no clear reason).,2014-02-16 20:22:00 file=nab_data.py:647 resp=45.822 msg='AUTO'
20:27:00,nab_data.py,648,46.22,5454.966151409262,ANOMALY,Investigate (no clear reason).,2014-02-16 20:27:00 file=nab_data.py:648 resp=46.22 msg='AUTO'
20:32:00,nab_data.py,649,47.31,5472.339539022286,ANOMALY,Investigate (no clear reason).,2014-02-16 20:32:00 file=nab_data.py:649 resp=47.31 msg='AUTO'
20:37:00,nab_data.py,650,40.37,5445.991349425907,ANOMALY,Investigate (no clear reason).,2014-02-16 20:37:00 file=nab_data.py:650 resp=40.37 msg='AUTO'
20:42:00,nab_data.py,651,50.164,5503.769527794831,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 20:42:00 file=nab_data.py:651 resp=50.164 msg='AUTO'
20:47:00,nab_data.py,652,45.54,5470.692044776352,ANOMALY,Investigate (no clear reason).,2014-02-16 20:47:00 file=nab_data.py:652 resp=45.54 msg='AUTO'
20:52:00,nab_data.py,653,42.276,5436.738015943061,ANOMALY,Investigate (no clear reason).,2014-02-16 20:52:00 file=nab_data.py:653 resp=42.276 msg='AUTO'
20:57:00,nab_data.py,654,51.38800000000001,5497.15964529396,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 20:57:00 file=nab_data.py:654 resp=51.38800000000001 msg='AUTO'
21:02:00,nab_data.py,655,46.808,5469.973408087453,ANOMALY,Investigate (no clear reason).,2014-02-16 21:02:00 file=nab_data.py:655 resp=46.808 msg='AUTO'
21:07:00,nab_data.py,656,44.566,5459.824916411194,ANOMALY,Investigate (no clear reason).,2014-02-16 21:07:00 file=nab_data.py:656 resp=44.566 msg='AUTO'
21:12:00,nab_data.py,657,48.17,5489.331067950852,ANOMALY,Investigate (no clear reason).,2014-02-16 21:12:00 file=nab_data.py:657 resp=48.17 msg='AUTO'
21:17:00,nab_data.py,658,39.954,5425.895589294214,ANOMALY,Investigate (no clear reason).,2014-02-16 21:17:00 file=nab_data.py:658 resp=39.954 msg='AUTO'
21:22:00,nab_data.py,659,50.61,5455.69196910104,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 21:22:00 file=nab_data.py:659 resp=50.61 msg='AUTO'
21:27:00,nab_data.py,660,45.15600000000001,5457.053851952339,ANOMALY,Investigate (no clear reason).,2014-02-16 21:27:00 file=nab_data.py:660 resp=45.15600000000001 msg='AUTO'
21:32:00,nab_data.py,661,41.502,5429.7055895797175,ANOMALY,Investigate (no clear reason).,2014-02-16 21:32:00 file=nab_data.py:661 resp=41.502 msg='AUTO'
21:37:00,nab_data.py,662,48.754,5478.558777359904,ANOMALY,Investigate (no clear reason).,2014-02-16 21:37:00 file=nab_data.py:662 resp=48.754 msg='AUTO'
21:42:00,nab_data.py,663,45.188,5431.058679367947,ANOMALY,Investigate (no clear reason).,2014-02-16 21:42:00 file=nab_data.py:663 resp=45.188 msg='AUTO'
21:47:00,nab_data.py,664,43.92,5428.891011688838,ANOMALY,Investigate (no clear reason).,2014-02-16 21:47:00 file=nab_data.py:664 resp=43.92 msg='AUTO'
21:52:00,nab_data.py,665,47.254,5453.978937457515,ANOMALY,Investigate (no clear reason).,2014-02-16 21:52:00 file=nab_data.py:665 resp=47.254 msg='AUTO'
21:57:00,nab_data.py,666,42.652,5423.204838460759,ANOMALY,Investigate (no clear reason).,2014-02-16 21:57:00 file=nab_data.py:666 resp=42.652 msg='AUTO'
22:02:00,nab_data.py,667,50.302,5450.18503165603,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 22:02:00 file=nab_data.py:667 resp=50.302 msg='AUTO'
22:07:00,nab_data.py,668,48.872,5459.543943899052,ANOMALY,Investigate (no clear reason).,2014-02-16 22:07:00 file=nab_data.py:668 resp=48.872 msg='AUTO'
22:12:00,nab_data.py,669,40.27,5414.668979281186,ANOMALY,Investigate (no clear reason).,2014-02-16 22:12:00 file=nab_data.py:669 resp=40.27 msg='AUTO'
22:17:00,nab_data.py,670,51.76,5470.095626714806,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 22:17:00 file=nab_data.py:670 resp=51.76 msg='AUTO'
22:22:00,nab_data.py,671,44.414,5428.077560931951,ANOMALY,Investigate (no clear reason).,2014-02-16 22:22:00 file=nab_data.py:671 resp=44.414 msg='AUTO'
22:27:00,nab_data.py,672,44.092,5419.222034008613,ANOMALY,Investigate (no clear reason).,2014-02-16 22:27:00 file=nab_data.py:672 resp=44.092 msg='AUTO'
22:32:00,nab_data.py,673,49.218,5460.547883464028,ANOMALY,Investigate (no clear reason).,2014-02-16 22:32:00 file=nab_data.py:673 resp=49.218 msg='AUTO'
22:37:00,nab_data.py,674,39.694,5398.0120424243,ANOMALY,Investigate (no clear reason).,2014-02-16 22:37:00 file=nab_data.py:674 resp=39.694 msg='AUTO'
22:42:00,nab_data.py,675,51.104,5441.692361509992,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 22:42:00 file=nab_data.py:675 resp=51.104 msg='AUTO'
22:47:00,nab_data.py,676,45.98,5453.224844176056,ANOMALY,Investigate (no clear reason).,2014-02-16 22:47:00 file=nab_data.py:676 resp=45.98 msg='AUTO'
22:52:00,nab_data.py,677,42.332,5420.258777145579,ANOMALY,Investigate (no clear reason).,2014-02-16 22:52:00 file=nab_data.py:677 resp=42.332 msg='AUTO'
22:57:00,nab_data.py,678,52.91,5494.221937767532,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 22:57:00 file=nab_data.py:678 resp=52.91 msg='AUTO'
23:02:00,nab_data.py,679,43.968,5443.499991959149,ANOMALY,Investigate (no clear reason).,2014-02-16 23:02:00 file=nab_data.py:679 resp=43.968 msg='AUTO'
23:07:00,nab_data.py,680,45.14,5423.788793580848,ANOMALY,Investigate (no clear reason).,2014-02-16 23:07:00 file=nab_data.py:680 resp=45.14 msg='AUTO'
23:12:00,nab_data.py,681,48.51600000000001,5467.175287406394,ANOMALY,Investigate (no clear reason).,2014-02-16 23:12:00 file=nab_data.py:681 resp=48.51600000000001 msg='AUTO'
23:17:00,nab_data.py,682,45.826,5417.169152769709,ANOMALY,Investigate (no clear reason).,2014-02-16 23:17:00 file=nab_data.py:682 resp=45.826 msg='AUTO'
23:22:00,nab_data.py,683,45.158,5423.224205409391,ANOMALY,Investigate (no clear reason).,2014-02-16 23:22:00 file=nab_data.py:683 resp=45.158 msg='AUTO'
23:27:00,nab_data.py,684,48.012,5452.958734199962,ANOMALY,Investigate (no clear reason).,2014-02-16 23:27:00 file=nab_data.py:684 resp=48.012 msg='AUTO'
23:32:00,nab_data.py,685,39.86,5408.232381126349,ANOMALY,Investigate (no clear reason).,2014-02-16 23:32:00 file=nab_data.py:685 resp=39.86 msg='AUTO'
23:37:00,nab_data.py,686,51.67,5477.9881157665895,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-16 23:37:00 file=nab_data.py:686 resp=51.67 msg='AUTO'
23:42:00,nab_data.py,687,46.444,5449.481860316729,ANOMALY,Investigate (no clear reason).,2014-02-16 23:42:00 file=nab_data.py:687 resp=46.444 msg='AUTO'
23:47:00,nab_data.py,688,43.678,5432.822654097617,ANOMALY,Investigate (no clear reason).,2014-02-16 23:47:00 file=nab_data.py:688 resp=43.678 msg='AUTO'
23:52:00,nab_data.py,689,49.622,5481.0327204661035,ANOMALY,Investigate (no clear reason).,2014-02-16 23:52:00 file=nab_data.py:689 resp=49.622 msg='AUTO'
23:57:00,nab_data.py,690,47.652,5453.340534165294,ANOMALY,Investigate (no clear reason).,2014-02-16 23:57:00 file=nab_data.py:690 resp=47.652 msg='AUTO'
00:02:00,nab_data.py,691,44.062,5452.622677087846,ANOMALY,Investigate (no clear reason).,2014-02-17 00:02:00 file=nab_data.py:691 resp=44.062 msg='AUTO'
00:07:00,nab_data.py,692,50.54,5485.515901097736,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-17 00:07:00 file=nab_data.py:692 resp=50.54 msg='AUTO'
00:12:00,nab_data.py,693,41.31,5437.7824384427595,ANOMALY,Investigate (no clear reason).,2014-02-17 00:12:00 file=nab_data.py:693 resp=41.31 msg='AUTO'
00:17:00,nab_data.py,694,51.448,5454.743492515979,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-17 00:17:00 file=nab_data.py:694 resp=51.448 msg='AUTO'
00:22:00,nab_data.py,695,46.066,5470.017641144065,ANOMALY,Investigate (no clear reason).,2014-02-17 00:22:00 file=nab_data.py:695 resp=46.066 msg='AUTO'
00:27:00,nab_data.py,696,41.56399999999999,5430.713917480982,ANOMALY,Investigate (no clear reason).,2014-02-17 00:27:00 file=nab_data.py:696 resp=41.56399999999999 msg='AUTO'
00:32:00,nab_data.py,697,51.386,5466.015581721461,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-17 00:32:00 file=nab_data.py:697 resp=51.386 msg='AUTO'
00:37:00,nab_data.py,698,44.668,5457.089317159432,ANOMALY,Investigate (no clear reason).,2014-02-17 00:37:00 file=nab_data.py:698 resp=44.668 msg='AUTO'
00:42:00,nab_data.py,699,43.662,5435.733495655393,ANOMALY,Investigate (no clear reason).,2014-02-17 00:42:00 file=nab_data.py:699 resp=43.662 msg='AUTO'
00:47:00,nab_data.py,700,49.272,5487.28161131892,ANOMALY,Investigate (no clear reason).,2014-02-17 00:47:00 file=nab_data.py:700 resp=49.272 msg='AUTO'
00:52:00,nab_data.py,701,45.024,5455.163345319656,ANOMALY,Investigate (no clear reason).,2014-02-17 00:52:00 file=nab_data.py:701 resp=45.024 msg='AUTO'
00:57:00,nab_data.py,702,45.822,5456.9042894951,ANOMALY,Investigate (no clear reason).,2014-02-17 00:57:00 file=nab_data.py:702 resp=45.822 msg='AUTO'
01:02:00,nab_data.py,703,47.05,5484.540447426788,ANOMALY,Investigate (no clear reason).,2014-02-17 01:02:00 file=nab_data.py:703 resp=47.05 msg='AUTO'
01:07:00,nab_data.py,704,41.708,5425.885132322101,ANOMALY,Investigate (no clear reason).,2014-02-17 01:07:00 file=nab_data.py:704 resp=41.708 msg='AUTO'
01:12:00,nab_data.py,705,51.996,5459.31393725524,MEDIUM SPIKE,"Possible slow code path, profile and optimize.",2014-02-17 01:12:00 file=nab_data.py:705 resp=51.996 msg='AUTO'
01:17:00,nab_data.py,706,45.962,5467.624701683376,ANOMALY,Investigate (no clear reason).,2014-02-17 01:17:00 file=nab_data.py:706 resp=45.962 msg='AUTO'
01:22:00,nab_data.py,707,42.464,5434.288552376258,ANOMALY,Investigate (no clear reason).,2014-02-17 01:22:00 file=nab_data.py:707 resp=42.464 msg='AUTO'
01:27:00,nab_data.py,708,48.352,5481.981771291075,ANOMALY,Investigate (no clear reason).,2014-02-17 01:27:00 file=nab_data.py:708 resp=48.352 msg='AUTO'
01:32:00,nab_data.py,709,46.194,5453.588186568336,ANOMALY,Investigate (no clear reason).,2014-02-17 01:32:00 file=nab_data.py:709 resp=46.194 msg='AUTO'
01:37:00,nab_data.py,710,45.282,5454.383339260054,ANOMALY,Investigate (no clear reason).,2014-02-17 01:37:00 file=nab_data.py:710 resp=45.282 msg='AUTO'
01:42:00,nab_data.py,711,46.174,5480.816165433187,ANOMALY,Investigate (no clear reason).,2014-02-17 01:42:00 file=nab_data.py:711 resp=46.174 msg='AUTO'
